BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_kV,ZONE,VMAX,VMIN
432.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
433.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
434.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
435.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
436.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
437.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
438.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
439.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
440.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
441.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
442.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
443.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
444.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
445.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
446.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
447.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
448.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
449.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
450.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
451.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
452.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
453.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
454.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
455.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,43.0,1.1,0.9
456.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,43.0,1.1,0.9
457.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,43.0,1.1,0.9
458.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,43.0,1.1,0.9
459.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,43.0,1.1,0.9
460.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,43.0,1.1,0.9
