BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_kV,ZONE,VMAX,VMIN
94.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,28.0,1.1,0.9
95.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,28.0,1.1,0.9
96.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,28.0,1.1,0.9
97.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,28.0,1.1,0.9
98.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,28.0,1.1,0.9
99.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,28.0,1.1,0.9
100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,28.0,1.1,0.9
101.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,28.0,1.1,0.9
102.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,28.0,1.1,0.9
103.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,28.0,1.1,0.9
104.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
105.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
106.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
107.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
108.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
110.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
111.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
112.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
113.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1106.0,1.0,0.016865217,0.004141516,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1107.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1108.0,1.0,0.015927586,0.003911266,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1109.0,1.0,0.010928571000000002,0.00268368,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1110.0,2.0,0.016865217,0.004141516,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1111.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1112.0,2.0,0.016865217,0.004141516,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1113.0,1.0,0.015927586,0.003911266,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1114.0,2.0,0.033366667,0.008193703,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1115.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1116.0,1.0,0.020130769,0.004943423,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1117.0,1.0,0.015927586,0.003911266,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1118.0,1.0,0.0121,0.002971343,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1119.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1120.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1121.0,1.0,0.015927586,0.003911266,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1122.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1123.0,2.0,0.020130769,0.004943423,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1124.0,1.0,0.015927586,0.003911266,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1125.0,1.0,0.0221,0.005426998000000001,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1126.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1127.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1128.0,1.0,0.015927586,0.003911266,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1129.0,2.0,0.015927586,0.003911266,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1130.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1131.0,1.0,0.016865217,0.004141516,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1132.0,2.0,0.016865217,0.004141516,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1133.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1134.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1135.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1136.0,1.0,0.012422581,0.003050557,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1137.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1138.0,1.0,0.01168125,0.002868512,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1139.0,1.0,0.015927586,0.003911266,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1140.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1141.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1142.0,1.0,0.010928571000000002,0.00268368,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1143.0,1.0,0.010928571000000002,0.00268368,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1144.0,1.0,0.01168125,0.002868512,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1145.0,1.0,0.033366667,0.008193703,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1146.0,1.0,0.010928571000000002,0.00268368,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1147.0,1.0,0.015927586,0.003911266,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1148.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1149.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1150.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1151.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1152.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1153.0,1.0,0.01168125,0.002868512,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1154.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1155.0,1.0,0.01168125,0.002868512,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1156.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1157.0,1.0,0.020130769,0.004943423,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1158.0,2.0,0.0221,0.005426998000000001,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1159.0,1.0,0.0221,0.005426998000000001,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1160.0,1.0,0.01168125,0.002868512,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1161.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1162.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1163.0,2.0,0.0221,0.005426998000000001,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1164.0,1.0,0.020130769,0.004943423,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1165.0,1.0,0.00965,0.002369707,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1166.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1167.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1168.0,2.0,0.0221,0.005426998000000001,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1169.0,2.0,0.0221,0.005426998000000001,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1170.0,1.0,0.01168125,0.002868512,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1171.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1172.0,1.0,0.01168125,0.002868512,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1173.0,2.0,0.020130769,0.004943423,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1174.0,2.0,0.020130769,0.004943423,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1175.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1176.0,2.0,0.0221,0.005426998000000001,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1177.0,1.0,0.008297561,0.002037595,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1178.0,1.0,0.01168125,0.002868512,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1179.0,1.0,0.0121,0.002971343,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1180.0,2.0,0.015927586,0.003911266,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1181.0,1.0,0.01168125,0.002868512,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1182.0,1.0,0.0121,0.002971343,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1183.0,1.0,0.012422581,0.003050557,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1184.0,2.0,0.020130769,0.004943423,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1185.0,1.0,0.0121,0.002971343,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1186.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1187.0,1.0,0.015958696,0.003918905,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1188.0,1.0,0.012422581,0.003050557,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
1189.0,1.0,0.012422581,0.003050557,0.0,0.0,0.0,1.0,0.0,0.4,28.0,1.1,0.9
